"ATC1","Name1","ATC2","Name2","Info","Mechanismus","Effekt","Massnahmen","Grad"
"N06AA08","Dibenzepin","N05AH03","Olanzapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH03","Olanzapin","N06AA08","Dibenzepin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA12","Doxepin","N05AH03","Olanzapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH03","Olanzapin","N06AA12","Doxepin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA21","Maprotilin","N05AH03","Olanzapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH03","Olanzapin","N06AA21","Maprotilin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA10","Nortriptylin","N05AH03","Olanzapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH03","Olanzapin","N06AA10","Nortriptylin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA05","Opipramol","N05AH03","Olanzapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH03","Olanzapin","N06AA05","Opipramol","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA02","Imipramin","N05AH03","Olanzapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH03","Olanzapin","N06AA02","Imipramin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Olanzapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA05","Opipramol","N05AX08","Risperidon","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Risperidon verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AX08","Risperidon","N06AA05","Opipramol","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Risperidon verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA08","Dibenzepin","N05AX08","Risperidon","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Risperidon verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AX08","Risperidon","N06AA08","Dibenzepin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. Relevante pharmakokinetische Interaktion nicht zu erwarten.","Trizyklika können die zentraldämpfende Wirkung von Risperidon verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende Symptome, EKG-Kontrollen bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA09","Amitriptylin","N05AH02","Clozapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH02","Clozapin","N06AA09","Amitriptylin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA06","Trimipramin","N05AH02","Clozapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH02","Clozapin","N06AA06","Trimipramin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA04","Clomipramin","N05AH02","Clozapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH02","Clozapin","N06AA04","Clomipramin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA08","Dibenzepin","N05AH02","Clozapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH02","Clozapin","N06AA08","Dibenzepin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA12","Doxepin","N05AH02","Clozapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N05AH02","Clozapin","N06AA12","Doxepin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
"N06AA21","Maprotilin","N05AH02","Clozapin","ZNS-dämpfende und krampfschwellensenkende Wirkung, QT-Zeit-Verlängerung","Beide Substanzen haben eine zentraldämpfende Wirkung und können die QT-Zeit verlängern. ","Trizyklika können die zentraldämpfenden und anticholinergen Wirkungen von Clozapin verstärken. Beide Substanzen können die Krampfschwelle senken und die QT-Zeit verlängern. ","Achten auf verstärkte zentraldämpfende und anticholinerge Symptome, EKG-Kontrollen besonders bei prädisponierten Patienten (z.B. vorbestehende QT-Zeit-Verlängerung, mehrere QT-Zeit-verlängernde Substanzen, Elektrolytstörungen).","C"
